:START_ID,:END_ID,:TYPE
Q392,Q16729844,INFLUENCED
Q7751,Q20036576,INFLUENCED
Q42455,Q234737,INFLUENCED
Q47629,Q792312,INFLUENCED
Q168542,Q178698,INFLUENCED
Q7278460,Q126488692,INFLUENCED
Q16210722,Q16337938,INFLUENCED
Q46373,Q4492701,INFLUENCED
Q1017770,Q103767,INFLUENCED
Q272610,Q4719365,INFLUENCED
Q235086,Q460584,INFLUENCED
Q334670,Q190155,INFLUENCED
Q60,Q1617178,INFLUENCED
Q714,Q235182,INFLUENCED
Q9089,Q109438230,INFLUENCED
Q2274359,Q892,INFLUENCED
Q187192,Q118611407,INFLUENCED
Q130717818,Q130717711,INFLUENCED
Q47500295,Q89063842,INFLUENCED
Q673567,Q10640401,INFLUENCED
Q19723436,Q48935399,INFLUENCED
Q183492,Q133288725,INFLUENCED
Q186335,Q254635,INFLUENCED
Q364808,Q314150,INFLUENCED
Q3498726,Q3398798,INFLUENCED
Q706888,Q49325,INFLUENCED
Q2561536,Q121501067,INFLUENCED
Q3314977,Q109331079,INFLUENCED
Q301,Q3219298,INFLUENCED
Q9061,Q130631,INFLUENCED
Q235470,Q528159,INFLUENCED
Q244522,Q330110,INFLUENCED
Q76509,Q44272,INFLUENCED
Q211583,Q55815169,INFLUENCED
Q516180,Q1151763,INFLUENCED
Q165648,Q5531163,INFLUENCED
Q3635090,Q16524645,INFLUENCED
Q410,Q30564104,INFLUENCED
Q23848,Q318475,INFLUENCED
Q217734,Q4701206,INFLUENCED
Q1010233,Q10325080,INFLUENCED
Q15228,Q1375,INFLUENCED
Q634797,Q105390492,INFLUENCED
Q41576,Q113813224,INFLUENCED
Q518444,Q2827531,INFLUENCED
Q3131983,Q34851,INFLUENCED
Q12735,Q648051,INFLUENCED
Q935,Q9068,INFLUENCED
Q330110,Q21570436,INFLUENCED
Q1892425,Q218091,INFLUENCED
Q192488,Q3302254,INFLUENCED
Q2661403,Q15427710,INFLUENCED
Q39212,Q40640,INFLUENCED
Q5816,Q184169,INFLUENCED
Q298229,Q434494,INFLUENCED
Q97772170,Q101210028,INFLUENCED
Q64968,Q23638973,INFLUENCED
Q5110115,Q2090815,INFLUENCED
Q124733798,Q124738260,INFLUENCED
Q877450,Q133248604,INFLUENCED
Q325032,Q172911,INFLUENCED
Q271903,Q47471417,INFLUENCED
Q1001,Q2770510,INFLUENCED
Q3303170,Q108837811,INFLUENCED
Q28843759,Q76453224,INFLUENCED
Q9047,Q9358,INFLUENCED
Q314350,Q24578842,INFLUENCED
Q663757,Q17411464,INFLUENCED
Q310048,Q437123,INFLUENCED
Q134458022,Q97999824,INFLUENCED
Q9358,Q503017,INFLUENCED
Q715644,Q319689,INFLUENCED
Q935993,Q60302387,INFLUENCED
Q962155,Q1394,INFLUENCED
Q84541,Q12017227,INFLUENCED
Q81244,Q17714,INFLUENCED
Q59259,Q117353737,INFLUENCED
Q352465,Q3502976,INFLUENCED
Q310637,Q125062331,INFLUENCED
Q21062238,Q16146870,INFLUENCED
Q183167,Q321372,INFLUENCED
Q15897,Q86475154,INFLUENCED
Q207103,Q207445,INFLUENCED
Q41576,Q106833080,INFLUENCED
Q16212190,Q818377,INFLUENCED
Q27593,Q221494,INFLUENCED
Q4203977,Q114034304,INFLUENCED
Q5386755,Q85227271,INFLUENCED
Q4837075,Q6694904,INFLUENCED
Q5598,Q310715,INFLUENCED
Q8458,Q7189677,INFLUENCED
Q43936,Q2239003,INFLUENCED
Q182128,Q213220,INFLUENCED
Q318580,Q7322,INFLUENCED
Q4898917,Q119495259,INFLUENCED
Q2331269,Q64503213,INFLUENCED
Q131221,Q941875,INFLUENCED
Q2606375,Q2806407,INFLUENCED
Q7968591,Q118107041,INFLUENCED
Q543908,Q5724160,INFLUENCED
Q1451176,Q184750,INFLUENCED
Q4686623,Q4150182,INFLUENCED
Q10708,Q134403613,INFLUENCED
Q15862,Q19848,INFLUENCED
Q130798,Q55815169,INFLUENCED
Q297302,Q5076178,INFLUENCED
Q26876,Q127310755,INFLUENCED
Q78477,Q573170,INFLUENCED
Q178671,Q6778933,INFLUENCED
Q84593239,Q18142103,INFLUENCED
Q15339423,Q16217637,INFLUENCED
Q4522016,Q172911,INFLUENCED
Q134307,Q132595951,INFLUENCED
Q465877,Q4762550,INFLUENCED
Q26876,Q121771108,INFLUENCED
Q183167,Q9204,INFLUENCED
Q1350706,Q56810961,INFLUENCED
Q317272,Q534151,INFLUENCED
Q317967,Q712762,INFLUENCED
Q918576,Q455918,INFLUENCED
Q4027095,Q134827084,INFLUENCED
Q1718197,Q56711515,INFLUENCED
Q318968,Q505806,INFLUENCED
Q1350064,Q48804001,INFLUENCED
Q250421,Q72092,INFLUENCED
Q13955,Q119217533,INFLUENCED
Q325895,Q5230787,INFLUENCED
Q77144,Q860619,INFLUENCED
Q89039173,Q5200722,INFLUENCED
Q1325,Q788572,INFLUENCED
Q1344035,Q39060750,INFLUENCED
Q192861,Q156523,INFLUENCED
Q4381888,Q67799891,INFLUENCED
Q3749980,Q379300,INFLUENCED
Q124354,Q6840667,INFLUENCED
Q1284861,Q109353082,INFLUENCED
Q11752,Q102289,INFLUENCED
Q947155,Q101428851,INFLUENCED
Q6060,Q374323,INFLUENCED
Q185610,Q818377,INFLUENCED
Q35548,Q7108990,INFLUENCED
Q1338793,Q485825,INFLUENCED
Q1001,Q937,INFLUENCED
Q798671,Q741801,INFLUENCED
Q11411,Q555100,INFLUENCED
Q67556784,Q132851310,INFLUENCED
Q105634998,Q136514496,INFLUENCED
Q284025,Q52071651,INFLUENCED
Q909,Q298035,INFLUENCED
Q12178070,Q423563,INFLUENCED
Q57314,Q1240178,INFLUENCED
Q3081044,Q4013331,INFLUENCED
Q183144,Q1290,INFLUENCED
Q868,Q132524,INFLUENCED
Q258846,Q224650,INFLUENCED
Q3265523,Q21427005,INFLUENCED
Q1807708,Q742700,INFLUENCED
Q26193,Q5548977,INFLUENCED
Q2086704,Q525861,INFLUENCED
Q3514482,Q3122019,INFLUENCED
Q2314865,Q5576465,INFLUENCED
Q60080,Q220008,INFLUENCED
Q3776786,Q2851682,INFLUENCED
Q55980082,Q1683887,INFLUENCED
Q600108,Q646188,INFLUENCED
Q171344,Q2927188,INFLUENCED
Q855270,Q5116819,INFLUENCED
Q65163420,Q4508320,INFLUENCED
Q188713,Q124179,INFLUENCED
Q41576,Q106412562,INFLUENCED
Q380553,Q2248508,INFLUENCED
Q214564,Q1611548,INFLUENCED
Q8023,Q869844,INFLUENCED
Q965392,Q4408686,INFLUENCED
Q437675,Q40909,INFLUENCED
Q95223463,Q102198425,INFLUENCED
Q1785,Q469068,INFLUENCED
Q935369,Q118645211,INFLUENCED
Q317040,Q12866582,INFLUENCED
Q181659,Q110899471,INFLUENCED
Q109415,Q72095221,INFLUENCED
Q120582,Q21252608,INFLUENCED
Q310048,Q241583,INFLUENCED
Q150679,Q548150,INFLUENCED
Q13955,Q7838,INFLUENCED
Q194220,Q109322864,INFLUENCED
Q322331,Q69049,INFLUENCED
Q16007157,Q4726235,INFLUENCED
Q8803,Q7669748,INFLUENCED
Q155547,Q2941038,INFLUENCED
Q748,Q108892983,INFLUENCED
Q868,Q822727,INFLUENCED
Q171677,Q722738,INFLUENCED
Q38392,Q5041632,INFLUENCED
Q5383,Q486688,INFLUENCED
Q20638,Q98358,INFLUENCED
Q297,Q124444701,INFLUENCED
Q2331,Q190155,INFLUENCED
Q4645516,Q277515,INFLUENCED
Q612657,Q122877720,INFLUENCED
Q409,Q104923050,INFLUENCED
Q45970,Q5343460,INFLUENCED
Q268427,Q621437,INFLUENCED
Q557,Q396,INFLUENCED
Q9061,Q4790538,INFLUENCED
Q95725241,Q94579393,INFLUENCED
Q211513,Q172911,INFLUENCED
Q2022619,Q7208201,INFLUENCED
Q277865,Q4916080,INFLUENCED
Q541859,Q1110203,INFLUENCED
Q315488,Q3068361,INFLUENCED
Q5301098,Q485825,INFLUENCED
Q34215,Q14583,INFLUENCED
Q213570,Q2850468,INFLUENCED
Q184805,Q7382487,INFLUENCED
Q170270,Q1029284,INFLUENCED
Q1184545,Q83059,INFLUENCED
Q12216117,Q110703109,INFLUENCED
Q2349474,Q92990314,INFLUENCED
Q208767,Q21569166,INFLUENCED
Q770523,Q30070493,INFLUENCED
Q39212,Q106465,INFLUENCED
Q101505,Q3394814,INFLUENCED
Q108807903,Q24055733,INFLUENCED
Q912512,Q6474159,INFLUENCED
Q247293,Q920963,INFLUENCED
Q5669599,Q157250,INFLUENCED
Q180932,Q348421,INFLUENCED
Q5912,Q2628933,INFLUENCED
Q2306,Q44190,INFLUENCED
Q503130,Q2843364,INFLUENCED
Q833333,Q6772041,INFLUENCED
Q13515,Q722738,INFLUENCED
Q636,Q42455,INFLUENCED
Q171556,Q134455276,INFLUENCED
Q9047,Q9312,INFLUENCED
Q38392,Q450335,INFLUENCED
Q1299,Q27954873,INFLUENCED
Q134147,Q136523333,INFLUENCED
Q741712,Q3290175,INFLUENCED
Q219237,Q154454,INFLUENCED
Q184733,Q27953733,INFLUENCED
Q137042,Q2059700,INFLUENCED
Q193762,Q17001528,INFLUENCED
Q76849,Q160640,INFLUENCED
Q182589,Q146691,INFLUENCED
Q9387,Q57240,INFLUENCED
Q66107,Q26908223,INFLUENCED
Q3853452,Q56248912,INFLUENCED
Q435780,Q486688,INFLUENCED
Q658511,Q41554,INFLUENCED
Q722830,Q116857704,INFLUENCED
Q21488990,Q1406925,INFLUENCED
Q37693,Q3750972,INFLUENCED
Q34389,Q129378095,INFLUENCED
Q396,Q218091,INFLUENCED
Q44007,Q7346204,INFLUENCED
Q432874,Q354095,INFLUENCED
Q853,Q33281968,INFLUENCED
Q7800494,Q7681972,INFLUENCED
Q102585,Q852886,INFLUENCED
Q3039796,Q10673425,INFLUENCED
Q7072853,Q5125133,INFLUENCED
Q123876,Q3101295,INFLUENCED
Q255,Q7294,INFLUENCED
Q350704,Q938849,INFLUENCED
Q643005,Q136334199,INFLUENCED
Q171091,Q181659,INFLUENCED
Q460584,Q648619,INFLUENCED
Q81571,Q37227,INFLUENCED
Q311779,Q135069909,INFLUENCED
Q2528405,Q64681495,INFLUENCED
Q6238106,Q4917608,INFLUENCED
Q6034,Q39427,INFLUENCED
Q75814,Q3675891,INFLUENCED
Q519282,Q494547,INFLUENCED
Q272913,Q230454,INFLUENCED
Q61064,Q3061385,INFLUENCED
Q55223040,Q52442637,INFLUENCED
Q726847,Q746003,INFLUENCED
Q4078084,Q12084260,INFLUENCED
Q2081796,Q1607746,INFLUENCED
Q643005,Q134395746,INFLUENCED
Q34010,Q4659444,INFLUENCED
Q1512,Q81796,INFLUENCED
Q658773,Q97252397,INFLUENCED
Q186485,Q135070657,INFLUENCED
Q468272,Q978253,INFLUENCED
Q5679,Q4455826,INFLUENCED
Q313063,Q356369,INFLUENCED
Q979449,Q7322730,INFLUENCED
Q84186,Q10308228,INFLUENCED
Q1965814,Q59773470,INFLUENCED
Q935,Q937,INFLUENCED
Q16727551,Q16983408,INFLUENCED
Q193338,Q119585475,INFLUENCED
Q206159,Q1772422,INFLUENCED
Q1974953,Q818377,INFLUENCED
Q7228997,Q135013271,INFLUENCED
Q234953,Q288441,INFLUENCED
Q298838,Q254022,INFLUENCED
Q554150,Q5726940,INFLUENCED
Q1124975,Q43632352,INFLUENCED
Q1550449,Q164669,INFLUENCED
Q9711,Q103114,INFLUENCED
Q16632343,Q92990314,INFLUENCED
Q80304,Q1777698,INFLUENCED
Q7531252,Q241398,INFLUENCED
Q182655,Q180224,INFLUENCED
Q34389,Q23905341,INFLUENCED
Q72092,Q240767,INFLUENCED
Q522041,Q1156474,INFLUENCED
Q270635,Q232260,INFLUENCED
Q3116411,Q31724880,INFLUENCED
Q385437,Q3299928,INFLUENCED
Q156201,Q3497144,INFLUENCED
Q247293,Q1857514,INFLUENCED
Q1336951,Q78891,INFLUENCED
Q43874,Q618352,INFLUENCED
Q38203565,Q28184121,INFLUENCED
Q20039003,Q60557977,INFLUENCED
Q284542,Q561434,INFLUENCED
Q595497,Q191850,INFLUENCED
Q77106,Q5360586,INFLUENCED
Q192062,Q19359621,INFLUENCED
Q2355593,Q107000,INFLUENCED
Q859,Q7243,INFLUENCED
Q483709,Q13031940,INFLUENCED
Q15059467,Q134393110,INFLUENCED
Q6691,Q1390098,INFLUENCED
Q229264,Q1035,INFLUENCED
Q41553,Q9202,INFLUENCED
Q315132,Q526518,INFLUENCED
Q211768,Q123503938,INFLUENCED
Q1608228,Q21522018,INFLUENCED
Q251,Q1186348,INFLUENCED
Q123382,Q3170848,INFLUENCED
Q47426,Q491134,INFLUENCED
Q547741,Q5362980,INFLUENCED
Q200101,Q7346716,INFLUENCED
Q7159703,Q5867075,INFLUENCED
Q716808,Q2994945,INFLUENCED
Q131324,Q11975,INFLUENCED
Q172763,Q121501067,INFLUENCED
Q302762,Q122926048,INFLUENCED
Q125072653,Q125072269,INFLUENCED
Q303,Q279105,INFLUENCED
Q64018324,Q64018313,INFLUENCED
Q268181,Q20807226,INFLUENCED
Q189758,Q180224,INFLUENCED
Q1156474,Q3279945,INFLUENCED
Q2087587,Q71722444,INFLUENCED
Q3927862,Q518455,INFLUENCED
Q37160,Q298521,INFLUENCED
Q192292,Q664619,INFLUENCED
Q333615,Q134456,INFLUENCED
Q474250,Q892151,INFLUENCED
Q2349474,Q89525498,INFLUENCED
Q314252,Q253407,INFLUENCED
Q80137,Q40909,INFLUENCED
Q1485988,Q6997778,INFLUENCED
Q229430,Q464241,INFLUENCED
Q212863,Q55604295,INFLUENCED
Q18852,Q135012592,INFLUENCED
Q153172,Q1336515,INFLUENCED
Q180377,Q313466,INFLUENCED
Q164683,Q48697895,INFLUENCED
Q1001,Q3757183,INFLUENCED
Q5558668,Q95927270,INFLUENCED
Q465754,Q123437889,INFLUENCED
Q469734,Q456328,INFLUENCED
Q84486,Q60412,INFLUENCED
Q1860,Q118496925,INFLUENCED
Q584735,Q2894627,INFLUENCED
Q154331,Q17106524,INFLUENCED
Q2796723,Q192094,INFLUENCED
Q57317,Q67696,INFLUENCED
Q14441,Q5105,INFLUENCED
Q6323644,Q16734707,INFLUENCED
Q809,Q143,INFLUENCED
Q97760769,Q135104331,INFLUENCED
Q78957,Q97171478,INFLUENCED
Q152824,Q118090869,INFLUENCED
Q354828,Q315132,INFLUENCED
Q421794,Q134403613,INFLUENCED
Q428223,Q2074301,INFLUENCED
Q352218,Q14159313,INFLUENCED
Q550505,Q115356340,INFLUENCED
Q282883,Q467015,INFLUENCED
Q1951304,Q2959818,INFLUENCED
Q61735,Q28065929,INFLUENCED
Q1731884,Q96473034,INFLUENCED
Q1035,Q6107182,INFLUENCED
Q109612,Q312434,INFLUENCED
Q9312,Q12807,INFLUENCED
Q310295,Q7034653,INFLUENCED
Q1288098,Q47634185,INFLUENCED
Q75814,Q309675,INFLUENCED
Q171344,Q3182324,INFLUENCED
Q1493080,Q130633459,INFLUENCED
Q470422,Q2914293,INFLUENCED
Q741836,Q240767,INFLUENCED
Q168962,Q2569476,INFLUENCED
Q205149,Q3099941,INFLUENCED
Q353628,Q610532,INFLUENCED
Q6253965,Q5298518,INFLUENCED
Q116858037,Q116857704,INFLUENCED
Q373726,Q6016476,INFLUENCED
Q1160206,Q484427,INFLUENCED
Q186326,Q201580,INFLUENCED
Q3306117,Q708078,INFLUENCED
Q41576,Q107533353,INFLUENCED
Q555930,Q633088,INFLUENCED
Q5541418,Q29056844,INFLUENCED
Q39246,Q26213608,INFLUENCED
Q131433,Q5494459,INFLUENCED
Q7199,Q83059,INFLUENCED
Q1666,Q110897307,INFLUENCED
Q4030,Q714,INFLUENCED
Q183074,Q2844980,INFLUENCED
Q83233,Q110151097,INFLUENCED
Q5582,Q51559311,INFLUENCED
Q1799678,Q3052845,INFLUENCED
Q10708,Q483802,INFLUENCED
Q454734,Q9204,INFLUENCED
Q5386029,Q64952133,INFLUENCED
Q27479885,Q12026617,INFLUENCED
Q208230,Q1607155,INFLUENCED
Q623904,Q613778,INFLUENCED
Q966061,Q110027895,INFLUENCED
Q33477,Q35548,INFLUENCED
Q48301,Q116614,INFLUENCED
Q16023318,Q20435139,INFLUENCED
Q46405,Q159552,INFLUENCED
Q16829781,Q106369996,INFLUENCED
Q81509,Q72092,INFLUENCED
Q465087,Q2483037,INFLUENCED
Q2094153,Q63539279,INFLUENCED
Q1067,Q29652756,INFLUENCED
Q13059792,Q97252397,INFLUENCED
Q1325,Q26239978,INFLUENCED
Q910606,Q10682,INFLUENCED
Q173481,Q97766355,INFLUENCED
Q69339,Q105756,INFLUENCED
Q183087,Q7302,INFLUENCED
Q733050,Q99972551,INFLUENCED
Q9391,Q221697,INFLUENCED
Q313584,Q1354263,INFLUENCED
Q157041,Q483558,INFLUENCED
Q153048,Q15138366,INFLUENCED
Q316706,Q66816511,INFLUENCED
Q1209759,Q2347334,INFLUENCED
Q163468,Q5164373,INFLUENCED
Q5598,Q7360302,INFLUENCED
Q76,Q69358316,INFLUENCED
Q887948,Q379802,INFLUENCED
Q1973996,Q969107,INFLUENCED
Q505441,Q4986153,INFLUENCED
Q161841,Q294344,INFLUENCED
Q48301,Q16217637,INFLUENCED
Q81571,Q1196623,INFLUENCED
Q158056,Q16183626,INFLUENCED
Q9012093,Q4894662,INFLUENCED
Q25120,Q8248572,INFLUENCED
Q42207,Q6751266,INFLUENCED
Q41576,Q122390986,INFLUENCED
Q157041,Q261,INFLUENCED
Q69351,Q17004689,INFLUENCED
Q290536,Q126500992,INFLUENCED
Q1397402,Q57729298,INFLUENCED
Q409,Q111608115,INFLUENCED
Q6882,Q12866526,INFLUENCED
Q131805,Q215258,INFLUENCED
Q15994648,Q6969547,INFLUENCED
Q154755,Q41574,INFLUENCED
Q34215,Q14116,INFLUENCED
Q271032,Q5460603,INFLUENCED
Q239898,Q134456,INFLUENCED
Q98834404,Q104532768,INFLUENCED
Q5383,Q2874776,INFLUENCED
Q57235,Q326909,INFLUENCED
Q339863,Q122996862,INFLUENCED
Q178095,Q483558,INFLUENCED
Q134741,Q1856520,INFLUENCED
Q1541,Q5749,INFLUENCED
Q1043901,Q21087582,INFLUENCED
Q132874,Q218170,INFLUENCED
Q334200,Q41406,INFLUENCED
Q955671,Q1504741,INFLUENCED
Q3435493,Q202815,INFLUENCED
Q767,Q311005,INFLUENCED
Q48301,Q106863978,INFLUENCED
Q21015695,Q20113959,INFLUENCED
Q41576,Q106412525,INFLUENCED
Q128560,Q57971,INFLUENCED
Q53037,Q1343726,INFLUENCED
Q1135155,Q88180486,INFLUENCED
Q7529913,Q6732616,INFLUENCED
Q180099,Q314252,INFLUENCED
Q1428959,Q587361,INFLUENCED
Q373036,Q3312923,INFLUENCED
Q1444581,Q7548994,INFLUENCED
Q38193,Q76177,INFLUENCED
Q235086,Q3218363,INFLUENCED
Q1136388,Q11895,INFLUENCED
Q11940903,Q11937524,INFLUENCED
Q77079,Q2941038,INFLUENCED
Q119422,Q24066841,INFLUENCED
Q211588,Q11904,INFLUENCED
Q936474,Q3179668,INFLUENCED
Q93284,Q8029854,INFLUENCED
Q248527,Q6503373,INFLUENCED
Q64733275,Q127310755,INFLUENCED
Q9381,Q2067917,INFLUENCED
Q2331,Q1071154,INFLUENCED
Q82545,Q940536,INFLUENCED
Q54924324,Q37798000,INFLUENCED
Q123878,Q4219729,INFLUENCED
Q2442098,Q97639852,INFLUENCED
Q180214,Q54318152,INFLUENCED
Q180880,Q1353720,INFLUENCED
Q15920,Q79318422,INFLUENCED
Q34264,Q185576,INFLUENCED
Q61064,Q72615,INFLUENCED
Q41594,Q211337,INFLUENCED
Q30636835,Q92990314,INFLUENCED
Q132805,Q168728,INFLUENCED
Q7243,Q131630293,INFLUENCED
Q33760,Q9391,INFLUENCED
Q205058,Q5812,INFLUENCED
Q251,Q5587589,INFLUENCED
Q159907,Q3351068,INFLUENCED
Q9235,Q311005,INFLUENCED
Q78496,Q95786,INFLUENCED
Q131433,Q145514,INFLUENCED
Q182725,Q15123969,INFLUENCED
Q237196,Q9204,INFLUENCED
Q65065491,Q108197774,INFLUENCED
Q113958304,Q123284943,INFLUENCED
Q9364,Q7150861,INFLUENCED
Q165714,Q130742,INFLUENCED
Q7814,Q3491102,INFLUENCED
Q6107,Q67982747,INFLUENCED
Q5598,Q157610,INFLUENCED
Q171128,Q3565655,INFLUENCED
Q130223,Q30167705,INFLUENCED
Q676555,Q81620161,INFLUENCED
Q466431,Q107612293,INFLUENCED
Q7811290,Q103474,INFLUENCED
Q312434,Q47090621,INFLUENCED
Q17146112,Q16728167,INFLUENCED
Q1483469,Q938849,INFLUENCED
Q36661,Q170509,INFLUENCED
Q50020,Q207478,INFLUENCED
Q41576,Q120919947,INFLUENCED
Q956870,Q134418744,INFLUENCED
Q9794,Q6956465,INFLUENCED
Q74667091,Q74590695,INFLUENCED
Q153408,Q18730396,INFLUENCED
Q76679,Q5045218,INFLUENCED
Q854451,Q3164661,INFLUENCED
Q125121,Q508171,INFLUENCED
Q205001,Q1478077,INFLUENCED
Q184386,Q203871,INFLUENCED
Q19878981,Q351173,INFLUENCED
Q559969,Q183221,INFLUENCED
Q28865,Q94279981,INFLUENCED
Q559213,Q9353,INFLUENCED
Q3138880,Q11935394,INFLUENCED
Q34618,Q296,INFLUENCED
Q1631669,Q7758718,INFLUENCED
Q3073165,Q112123321,INFLUENCED
Q962095,Q940536,INFLUENCED
Q11036,Q207472,INFLUENCED
Q363074,Q301818,INFLUENCED
Q39107,Q98157720,INFLUENCED
Q484255,Q485039,INFLUENCED
Q110644352,Q135442893,INFLUENCED
Q464241,Q89942436,INFLUENCED
Q467470,Q5515822,INFLUENCED
Q123006,Q463108,INFLUENCED
Q2704669,Q2853808,INFLUENCED
Q78484,Q1031492,INFLUENCED
Q12927,Q61113403,INFLUENCED
Q1470,Q1245317,INFLUENCED
Q70839,Q55135783,INFLUENCED
Q9268,Q432,INFLUENCED
Q529819,Q111960419,INFLUENCED
Q272610,Q5716412,INFLUENCED
Q24031314,Q28445546,INFLUENCED
Q41576,Q135963728,INFLUENCED
Q9610,Q118497011,INFLUENCED
Q483512,Q16012264,INFLUENCED
Q1768,Q198962,INFLUENCED
Q4096226,Q6439812,INFLUENCED
Q2523206,Q82551,INFLUENCED
Q127109,Q114565412,INFLUENCED
Q455162,Q1393906,INFLUENCED
Q81571,Q1926221,INFLUENCED
Q41576,Q122354676,INFLUENCED
Q36591,Q357108,INFLUENCED
Q6075016,Q460876,INFLUENCED
Q18507970,Q12737072,INFLUENCED
Q491558,Q123262907,INFLUENCED
Q977916,Q3167476,INFLUENCED
Q232462,Q2947051,INFLUENCED
Q729038,Q16225831,INFLUENCED
Q460584,Q3218363,INFLUENCED
Q114394116,Q113939110,INFLUENCED
Q1197966,Q6276882,INFLUENCED
Q217557,Q6831071,INFLUENCED
Q721659,Q12750,INFLUENCED
Q2968676,Q1813924,INFLUENCED
Q6974089,Q30740550,INFLUENCED
Q19668232,Q89525498,INFLUENCED
Q115691081,Q104847359,INFLUENCED
Q2452152,Q109714096,INFLUENCED
Q272167,Q209137,INFLUENCED
Q868,Q664619,INFLUENCED
Q310777,Q528415,INFLUENCED
Q3611197,Q43632352,INFLUENCED
Q1290,Q951066,INFLUENCED
Q251,Q609804,INFLUENCED
Q201732,Q272194,INFLUENCED
Q7921397,Q20731532,INFLUENCED
Q198567,Q121696382,INFLUENCED
Q90946208,Q88595407,INFLUENCED
Q11685,Q6451785,INFLUENCED
Q1549224,Q5848349,INFLUENCED
Q380256,Q4413029,INFLUENCED
Q76422,Q76725,INFLUENCED
Q94774214,Q1929653,INFLUENCED
Q131272,Q97277483,INFLUENCED
Q76546,Q28937572,INFLUENCED
Q5586,Q200798,INFLUENCED
Q13894,Q9358,INFLUENCED
Q43939,Q9438,INFLUENCED
Q15975,Q161841,INFLUENCED
Q1987057,Q20065091,INFLUENCED
Q26318,Q108122488,INFLUENCED
Q269890,Q712452,INFLUENCED
Q294927,Q329744,INFLUENCED
Q83440,Q2706919,INFLUENCED
Q583534,Q4957398,INFLUENCED
Q904921,Q111417483,INFLUENCED
Q185029,Q135921663,INFLUENCED
Q9215,Q1114603,INFLUENCED
Q43216,Q9358,INFLUENCED
Q5140068,Q48781011,INFLUENCED
Q67323,Q9047,INFLUENCED
Q175130,Q1239493,INFLUENCED
Q3517986,Q136557232,INFLUENCED
Q7774487,Q64592591,INFLUENCED
Q23848,Q991563,INFLUENCED
Q12718,Q1803058,INFLUENCED
Q748,Q10875810,INFLUENCED
Q72106,Q76519,INFLUENCED
Q1288248,Q6851378,INFLUENCED
Q30109466,Q103835150,INFLUENCED
Q180224,Q89525498,INFLUENCED
Q41576,Q108228019,INFLUENCED
Q5661029,Q97307421,INFLUENCED
Q3478589,Q64706258,INFLUENCED
Q223687,Q100728768,INFLUENCED
Q312434,Q2413003,INFLUENCED
Q296187,Q383994,INFLUENCED
Q79759,Q93343,INFLUENCED
Q4636,Q11300910,INFLUENCED
Q42478,Q4046690,INFLUENCED
Q9053253,Q2968676,INFLUENCED
Q11059,Q9240,INFLUENCED
Q1381972,Q1045827,INFLUENCED
Q123382,Q5950051,INFLUENCED
Q1290,Q9358,INFLUENCED
Q6527,Q117451304,INFLUENCED
Q11975,Q134233,INFLUENCED
Q440139,Q3587999,INFLUENCED
Q14594649,Q687059,INFLUENCED
Q36591,Q8059686,INFLUENCED
Q45970,Q132701,INFLUENCED
Q55412,Q7374,INFLUENCED
Q6227914,Q6254734,INFLUENCED
Q183167,Q37767,INFLUENCED
Q974298,Q99870620,INFLUENCED
Q756956,Q8197165,INFLUENCED
Q957024,Q102104720,INFLUENCED
Q298521,Q311772,INFLUENCED
Q380355,Q5593160,INFLUENCED
Q953717,Q5441968,INFLUENCED
Q187166,Q2412893,INFLUENCED
Q945299,Q4821100,INFLUENCED
Q313537,Q38203565,INFLUENCED
Q6149475,Q2249205,INFLUENCED
Q8011,Q5984213,INFLUENCED
Q41076,Q51101,INFLUENCED
Q22670,Q991,INFLUENCED
Q74275,Q126192004,INFLUENCED
Q636,Q130742,INFLUENCED
Q55674136,Q2544198,INFLUENCED
Q184217,Q175097,INFLUENCED
Q607588,Q78061707,INFLUENCED
Q764483,Q136464169,INFLUENCED
Q187560,Q6007730,INFLUENCED
Q56095,Q6755313,INFLUENCED
Q55996,Q58824018,INFLUENCED
Q5543214,Q5498443,INFLUENCED
Q1304824,Q101066052,INFLUENCED
Q212611,Q11979031,INFLUENCED
Q183167,Q184750,INFLUENCED
Q44608247,Q48867131,INFLUENCED
Q407535,Q106412558,INFLUENCED
Q129155,Q47484,INFLUENCED
Q868,Q2439239,INFLUENCED
Q154751,Q3170848,INFLUENCED
Q5589,Q15402320,INFLUENCED
Q311607,Q3431609,INFLUENCED
Q57188,Q71146,INFLUENCED
Q38193,Q272194,INFLUENCED
Q342447,Q17811716,INFLUENCED
Q82545,Q3572194,INFLUENCED
Q7200,Q380797,INFLUENCED
Q164047,Q3816,INFLUENCED
Q43444,Q501,INFLUENCED
Q62444,Q194219,INFLUENCED
Q100348858,Q78061707,INFLUENCED
Q160362,Q316353,INFLUENCED
Q273159,Q266261,INFLUENCED
Q1394,Q184169,INFLUENCED
Q9089,Q111427233,INFLUENCED
Q577598,Q577489,INFLUENCED
Q5686,Q81438,INFLUENCED
Q16151850,Q132735789,INFLUENCED
Q1209759,Q907880,INFLUENCED
Q1392583,Q6711001,INFLUENCED
Q905,Q283408,INFLUENCED
Q168356,Q159552,INFLUENCED
Q708028,Q312392,INFLUENCED
Q722453,Q2830066,INFLUENCED
Q193140,Q106865546,INFLUENCED
Q199418,Q136464169,INFLUENCED
Q991,Q9358,INFLUENCED
Q330369,Q72206346,INFLUENCED
Q364868,Q1617085,INFLUENCED
